,user_id,book_id,review_id,is_read,rating,review_text_incomplete,date_added,date_updated,read_at,started_at
27,01ec1a320ffded6b2dd47833f2c8e4fb,20177773,dd4d6ec173d7bbf80045a2e3f33c0fda,False,0,,Fri Apr 18 11:10:15 -0700 2014,Fri Apr 18 11:10:15 -0700 2014,,
28,01ec1a320ffded6b2dd47833f2c8e4fb,21852315,5ea0bb9dae3fe5a5da2b2812fea6585b,False,0,,Sat Mar 15 08:54:28 -0700 2014,Sat Nov 14 02:05:51 -0800 2015,,
29,01ec1a320ffded6b2dd47833f2c8e4fb,16180680,46495b7a2c979346093ff417ef18ebca,False,0,,Sun Aug 04 21:48:38 -0700 2013,Sun Aug 04 21:48:38 -0700 2013,,
30,01ec1a320ffded6b2dd47833f2c8e4fb,1724365,e32f1d54e90b027989d57130c8277254,False,0,,Mon Feb 18 20:45:40 -0800 2013,Mon Feb 18 20:45:40 -0800 2013,,
31,4b3636a043e5c99fa27ac897ccfa1151,30119,ee6d1282073e75c6d6f46d6723c2c966,True,5,,Tue Jun 14 15:28:50 -0700 2011,Tue Jun 14 15:29:07 -0700 2011,,
32,4035e5f05352217609c1a294410f2d50,1371,c64d7180a99b5d19a13619c663deb909,True,4,,Wed Apr 10 19:20:03 -0700 2013,Wed Apr 10 19:20:03 -0700 2013,,
33,4035e5f05352217609c1a294410f2d50,1381,c4769611f6dd2b691025600be255aef1,True,4,,Wed Apr 10 19:19:06 -0700 2013,Wed Apr 10 19:19:06 -0700 2013,,
34,4035e5f05352217609c1a294410f2d50,131885,e52dfb8719a56bf388e03c8bf9ba0b10,False,0,,Mon Dec 31 10:52:05 -0800 2012,Mon Dec 31 10:52:05 -0800 2012,,
35,afc070543f19028dc7e7f084a0079f72,35606560,dcdac2c03278f3c52c1db5c29b72c409,True,4,,Thu Oct 19 17:23:24 -0700 2017,Sun Oct 22 13:23:04 -0700 2017,Sun Oct 22 13:23:04 -0700 2017,Thu Oct 19 17:23:24 -0700 2017
36,afc070543f19028dc7e7f084a0079f72,129636,e3a47211ee953ece50973a4ea610c403,False,0,,Sun Mar 12 12:03:15 -0700 2017,Sun Mar 12 12:03:20 -0700 2017,,
37,afc070543f19028dc7e7f084a0079f72,2547,9810099d2bf91dcc17894256f414cf7d,False,0,,Thu Jun 16 16:09:58 -0700 2016,Thu Jun 16 16:10:01 -0700 2016,,
38,dc3763cdb9b2cae805882878eebb6a32,2696,6d3b09445a153e1754a6dad4db936d3a,True,4,,Wed Jul 11 20:44:08 -0700 2012,Wed Jul 11 20:44:08 -0700 2012,,
39,96a4eae3201cf9eb0fd36a900611c925,23513349,15db20f4285091e703fd72071c04b415,True,5,,Sun Jun 26 14:16:49 -0700 2016,Fri Jul 22 09:14:41 -0700 2016,Fri Jul 22 09:14:41 -0700 2016,Fri Jul 22 08:26:27 -0700 2016
40,96a4eae3201cf9eb0fd36a900611c925,22151696,ecb99bfa47f905b664ae9882a998bfb5,False,0,,Tue Oct 27 06:28:29 -0700 2015,Tue Oct 27 06:28:29 -0700 2015,,
41,96a4eae3201cf9eb0fd36a900611c925,11904233,f92356aa375e05124ad2f5e37ec0acaa,False,0,,Sun May 31 18:30:58 -0700 2015,Sun May 31 18:30:59 -0700 2015,,
42,96a4eae3201cf9eb0fd36a900611c925,262304,3c14aad47e3931d93c7a4a1398a22b97,False,0,,Wed May 15 13:08:44 -0700 2013,Wed May 15 13:08:44 -0700 2013,,
43,7b2e5fe9fd353fecf3eeebb4850b88d3,15812153,086127412a50a007b8eb5e4b62109b3b,True,4,,Tue Mar 26 19:38:02 -0700 2013,Tue Mar 26 19:38:05 -0700 2013,,
44,bafc2d50014200cda7cb2b6acd60cd73,95819,1d2f2998e0a3a3b1056751d558d5bfc6,True,5,,Mon Jun 04 20:14:00 -0700 2012,Mon Jun 04 20:14:00 -0700 2012,,
45,bafc2d50014200cda7cb2b6acd60cd73,53022,72a7a0f5a57461450de5252b4e54b0dd,True,5,,Mon Jun 04 20:13:43 -0700 2012,Mon Jun 04 20:13:43 -0700 2012,,
46,bafc2d50014200cda7cb2b6acd60cd73,42038,3a4f3a0bd8a702fe53450b9bf68892a3,True,5,,Mon Jun 04 20:13:30 -0700 2012,Mon Jun 04 20:13:30 -0700 2012,,
47,bafc2d50014200cda7cb2b6acd60cd73,27494,ceb639ee3bfb4c06657497dd84ddbad9,True,5,,Mon Jun 04 20:13:16 -0700 2012,Mon Jun 04 20:13:16 -0700 2012,,
48,3ca7375dba942a760e53b726c472a7dd,402128,28423ff309bc896c071a8d9df4a10e8a,True,5,"I have three younger siblings and we grew up watching the musical Cats. We knew all the songs and attempted to do the dance moves too. I remember we used to get trouble for jumping off the sofa too. When I found out that Cats was based off of poems, I really wanted to read them. I asked for the b...",Tue Jun 12 08:59:04 -0700 2012,Fri Jun 15 11:41:12 -0700 2012,,
49,3ca7375dba942a760e53b726c472a7dd,30119,e5c2dc1f535f1ca6126afde8b151aa6d,True,4,,Tue Jun 12 08:36:08 -0700 2012,Tue Jun 12 08:36:08 -0700 2012,,
50,0ef32090550901ead25cb0ea21c4d36b,26114416,80543e5053f040b3bcf4c539dc2b7c00,False,0,,Sat Jul 09 07:32:33 -0700 2016,Sat Jul 09 07:32:33 -0700 2016,,
51,0ef32090550901ead25cb0ea21c4d36b,25115796,8b19ec760f988c4c8cabce3a507c068f,False,0,,Sun Aug 09 07:41:13 -0700 2015,Sun Aug 09 07:41:14 -0700 2015,,
52,0ef32090550901ead25cb0ea21c4d36b,3611540,3b73a50829c67c55588ca7b48d168285,False,0,,Thu Mar 05 23:58:56 -0800 2015,Thu Mar 05 23:58:56 -0800 2015,,
53,0ef32090550901ead25cb0ea21c4d36b,23534,5a7e149bc4bcacddf6d7ca6b92e994ec,True,3,,Sat Feb 14 14:50:42 -0800 2015,Sat Feb 14 14:51:05 -0800 2015,Sat Feb 14 14:51:05 -0800 2015,Sat Feb 14 00:00:00 -0800 2015
54,0ef32090550901ead25cb0ea21c4d36b,20613761,0a20422b986c2d968da2c7c978d60430,False,0,,Thu Jan 15 05:43:46 -0800 2015,Thu Jan 15 05:43:46 -0800 2015,,
55,0ef32090550901ead25cb0ea21c4d36b,1724365,515ba88753404ae028547dc881863864,False,0,,Sun Aug 17 06:51:45 -0700 2014,Sun Aug 17 06:51:45 -0700 2014,,
56,0ef32090550901ead25cb0ea21c4d36b,92270,2db1180992e2b0b1631a3ac5644bde84,True,5,This is my favorite collection of poetry.,Mon Apr 14 18:42:40 -0700 2014,Mon Apr 14 18:43:05 -0700 2014,Wed Jan 01 00:00:00 -0800 1997,
57,0ef32090550901ead25cb0ea21c4d36b,12907847,6f72246273a09db569ea943798beb0d9,False,0,,Fri Dec 28 10:37:27 -0800 2012,Fri Dec 28 10:37:27 -0800 2012,,
58,0ef32090550901ead25cb0ea21c4d36b,9583799,41066a1a6052c8d7e2f38f642dde1a4c,False,0,,Wed Aug 03 15:36:33 -0700 2011,Wed Aug 03 15:36:33 -0700 2011,,
59,0ef32090550901ead25cb0ea21c4d36b,908708,bca57fa40e92c9261b00b03dbebd96fe,True,4,"He's so disturbing. So very, very disturbing.",Tue Apr 22 13:58:10 -0700 2008,Tue Apr 22 13:58:33 -0700 2008,,
60,93c5e16254e7838b69178338bb20459e,19351,5c929de18dcc3d943c73003f0eabca83,True,3,,Wed Oct 24 17:11:01 -0700 2012,Wed Oct 24 17:11:01 -0700 2012,,
61,93c5e16254e7838b69178338bb20459e,23919,55c5a857418394112ac930b171321543,True,4,,Wed Oct 24 17:10:17 -0700 2012,Wed Oct 24 17:10:17 -0700 2012,,
62,93c5e16254e7838b69178338bb20459e,2547,3a402815f895c7265decc74974491adc,False,0,,Mon Jun 04 20:50:33 -0700 2012,Mon Jun 04 20:50:33 -0700 2012,,
63,93c5e16254e7838b69178338bb20459e,30119,37704b089652effadf29b9ba765666b8,True,4,,Mon Jun 04 20:40:03 -0700 2012,Mon Jun 04 20:40:03 -0700 2012,,
64,a3a4e571b82e9395db73f25ae79742e8,1420,6ba36dd0430b0dcd3672924a5f7b18a9,True,5,,Sun Jun 17 03:48:29 -0700 2012,Sun Jun 17 03:48:29 -0700 2012,,
65,a3a4e571b82e9395db73f25ae79742e8,12914,a54d61377d11c523f72cb85675c8efc3,False,0,,Sun Jun 17 02:58:05 -0700 2012,Sun Jun 17 02:58:05 -0700 2012,,
66,a3a4e571b82e9395db73f25ae79742e8,1371,09f5969f5b208c4eaae58735555acc26,True,5,,Wed Jun 13 23:51:00 -0700 2012,Wed Jun 13 23:51:00 -0700 2012,,
67,d37b46b2190ed7c518259f29b47a9b36,253264,cb1ebc02d8b2aff15735d513877463ce,True,5,"I just reread this play for a class I am taking. The Scopes trial took place in 1925. A man was arrested for violating a law that said no one could teach evolution at a state-funded school. Freedom of education, freedom of thought, and freedom of speech is the focus of the trial and subsequent pl...",Wed Sep 27 19:08:08 -0700 2017,Sat Sep 30 06:39:45 -0700 2017,Wed Sep 27 00:00:00 -0700 2017,Tue Sep 26 00:00:00 -0700 2017
68,d37b46b2190ed7c518259f29b47a9b36,28212625,12871e5290cfcd59c173a9feceea25d1,False,0,,Tue Mar 08 15:37:32 -0800 2016,Tue Mar 08 15:37:32 -0800 2016,,
69,af157d0205b8a901dee6d4a2aed7e6ad,845331,beec19836599b43d86e88ae98658888c,False,0,,Tue Jul 07 16:34:56 -0700 2015,Tue Jul 07 16:34:56 -0700 2015,,
70,af157d0205b8a901dee6d4a2aed7e6ad,70885,8dca128b8e869048a7442c18659dbece,True,5,"Cuanto más leo, más me gusta. Su poesía es envolvente.",Thu Jun 18 20:00:03 -0700 2015,Thu Jun 18 20:01:29 -0700 2015,Thu Jun 18 00:00:00 -0700 2015,Tue Jun 16 00:00:00 -0700 2015
71,af157d0205b8a901dee6d4a2aed7e6ad,15829076,d9e91451473333f9f9a8a2708744267d,True,5,"Adorablemente pesimista, deprimente y repulsivo. Hermosa colección de poemas.",Sun May 17 06:39:22 -0700 2015,Sun May 17 09:30:58 -0700 2015,Sun May 17 09:30:58 -0700 2015,Sun May 17 00:00:00 -0700 2015
72,af157d0205b8a901dee6d4a2aed7e6ad,23534,e1705ca7a772b08edf9b3940d7b1c088,True,5,"Poemas crudos y reales, sin tanto adorno aun usando metáforas. Me gustó su sinceridad y su drama humano. Genio Bukowski.",Sat May 16 18:37:58 -0700 2015,Sat May 16 18:40:34 -0700 2015,Sat May 16 00:00:00 -0700 2015,Sat May 16 00:00:00 -0700 2015
73,012aa353140af13109d00ca36cdc0637,23919,4bf25b7738f07cb11005ba7e48ece752,True,5,,Mon Nov 05 21:27:21 -0800 2012,Mon Nov 05 21:27:21 -0800 2012,,
74,012aa353140af13109d00ca36cdc0637,30119,44e12f90eb8638942a44ce8abe3154b4,True,5,,Sun Nov 04 18:49:08 -0800 2012,Sun Nov 04 18:49:08 -0800 2012,,
75,012aa353140af13109d00ca36cdc0637,676,e2e2384442bd186545456316a73a2787,True,5,,Wed Aug 29 19:11:54 -0700 2012,Wed Aug 29 19:11:54 -0700 2012,,
76,06bd41ab4c378a8c5a9d45c6b4779650,1432,52c55524fde47e9650c4d1f40a7b6b63,True,5,,Tue Dec 03 15:00:43 -0800 2013,Thu Mar 20 10:30:26 -0700 2014,Tue Mar 04 17:35:52 -0800 2014,Tue Dec 03 15:00:43 -0800 2013
77,854d7eea57ee70acf835e2ba5262e3d9,6798263,7f46f3b13a1e5da8e4ba9f8fecb8cfaa,False,0,,Sun Dec 04 20:27:31 -0800 2016,Sun Dec 04 20:27:32 -0800 2016,,
78,854d7eea57ee70acf835e2ba5262e3d9,23513349,bf16b09bd339dd2d172dfb45a5bfc9de,False,0,,Thu Oct 20 07:38:31 -0700 2016,Thu Oct 20 07:38:32 -0700 2016,,
79,854d7eea57ee70acf835e2ba5262e3d9,29875917,8bada9cb19a69715e468c7882c067440,False,0,,Fri Sep 23 08:59:55 -0700 2016,Fri Sep 23 08:59:56 -0700 2016,,
80,854d7eea57ee70acf835e2ba5262e3d9,25937948,eb55db10cd3b6c9c701db63ec923a375,False,0,,Wed Aug 24 07:54:23 -0700 2016,Wed Aug 24 07:54:24 -0700 2016,,
81,854d7eea57ee70acf835e2ba5262e3d9,28116744,0869678739cf3ff10fce4c607238e501,False,0,,Tue May 17 07:55:33 -0700 2016,Tue May 17 07:55:33 -0700 2016,,
82,854d7eea57ee70acf835e2ba5262e3d9,24611931,f857686fc0bba6f98826995ca78d3322,True,0,,Thu Jan 21 20:01:27 -0800 2016,Wed Feb 10 15:30:54 -0800 2016,,Thu Jan 21 20:01:28 -0800 2016
83,854d7eea57ee70acf835e2ba5262e3d9,61049,000d47ec13d3da093c12cd2b13781230,False,0,,Sat Jan 16 16:35:35 -0800 2016,Sat Jan 16 16:35:36 -0800 2016,,
84,854d7eea57ee70acf835e2ba5262e3d9,46231,5f6f0a66b2569d7d71366baab5c498a1,False,0,,Tue Aug 25 19:04:35 -0700 2015,Tue Aug 25 19:04:36 -0700 2015,,
85,854d7eea57ee70acf835e2ba5262e3d9,7428663,ba673346192013f07c95cf10e5b5898c,False,0,,Mon Jun 22 08:04:17 -0700 2015,Mon Jun 22 08:04:18 -0700 2015,,
86,8489357f2f485c1a961d4cbdc54ea84b,1371,fe793a0654d26502d1c80e61aa8e4c84,False,0,,Tue Dec 10 20:53:16 -0800 2013,Tue Dec 10 20:53:18 -0800 2013,,
87,8489357f2f485c1a961d4cbdc54ea84b,2696,9982f56fd449bee77c82c5f06cdaf448,False,0,,Tue Dec 10 20:18:30 -0800 2013,Tue Dec 10 20:18:35 -0800 2013,,
88,8489357f2f485c1a961d4cbdc54ea84b,30119,03181b733836c72a8b4e9ee3c65bc2d9,True,3,,Sun Jul 29 12:07:05 -0700 2012,Sun Jul 29 12:07:05 -0700 2012,,
89,8489357f2f485c1a961d4cbdc54ea84b,1715,205a2f9dc06ccd7150e2cdd7a2222d73,False,0,,Sun Jul 29 11:57:16 -0700 2012,Sun Jul 29 11:57:16 -0700 2012,,
90,8489357f2f485c1a961d4cbdc54ea84b,12914,f5cfc11807f8dc35bfb6b5265877e068,True,3,,Sun Jul 29 11:57:09 -0700 2012,Sun Jul 29 11:57:09 -0700 2012,,
91,8489357f2f485c1a961d4cbdc54ea84b,15997,1a77157286601b0c364ae9fad8cf20b1,False,0,,Sun Jul 29 11:57:02 -0700 2012,Sun Jul 29 11:57:02 -0700 2012,,
92,8489357f2f485c1a961d4cbdc54ea84b,1381,da9ca72a6857a5bf56d8cbe93f98f5d4,True,5,,Sun Jul 29 11:56:58 -0700 2012,Sun Jul 29 11:56:58 -0700 2012,,
93,8489357f2f485c1a961d4cbdc54ea84b,1519,b14a3c306407e5ebff9f372d6889779c,True,4,,Sun Jul 29 11:56:46 -0700 2012,Sun Jul 29 11:56:46 -0700 2012,,
94,8489357f2f485c1a961d4cbdc54ea84b,32552,ab9d077cf04474cef756dccad15edd2f,True,4,,Sun Jul 29 11:53:52 -0700 2012,Sun Jul 29 11:53:52 -0700 2012,,
95,c00645f3ed225ef9527ea0d8e4b55fc9,23919,a2d40c1af3d0522d897ca83b15139979,True,5,,Thu Sep 27 21:27:20 -0700 2012,Thu Sep 27 21:27:22 -0700 2012,,
96,c00645f3ed225ef9527ea0d8e4b55fc9,1420,49e4a9c2ff724aa4b88d1e120484179b,True,5,,Tue Sep 25 20:03:51 -0700 2012,Tue Jan 08 20:13:14 -0800 2013,,
97,c00645f3ed225ef9527ea0d8e4b55fc9,6295,3b75ebee1e3dab4a0f7acf4a0917d18b,True,2,,Tue Sep 25 19:47:39 -0700 2012,Tue Jan 08 20:13:14 -0800 2013,,
98,8ecbc8ba108ccf1be156d99a7415c44d,1503869,cfe9b69b0c3fc07a615d348412f449ba,True,4,,Tue Sep 17 19:13:04 -0700 2013,Tue Sep 17 19:13:04 -0700 2013,,
99,8ecbc8ba108ccf1be156d99a7415c44d,195769,cb39b213770e1d63bdc0f5ca122168ec,True,4,,Mon Sep 02 10:07:06 -0700 2013,Mon Sep 02 10:07:09 -0700 2013,,
100,4e98500e643d1339885d656a980a4a52,30119,5bada01b437e784fc98fd67f51c8598b,True,5,,Sat May 18 20:32:48 -0700 2013,Mon Nov 24 12:59:59 -0800 2014,,
101,4e98500e643d1339885d656a980a4a52,1420,6696f93c353f9124c71cbde86f55c691,True,4,,Sat May 18 20:30:33 -0700 2013,Sat May 18 20:30:33 -0700 2013,,
102,5d99e945d98169c37484b38244ac444b,2325390,864d6e834c7b8b64fd58b70f5323cff7,False,0,,Mon Jun 04 23:30:52 -0700 2012,Mon Jun 04 23:30:52 -0700 2012,,
103,5d99e945d98169c37484b38244ac444b,1371,d6b245780639c00d78126fe495c2589c,True,2,,Mon Jun 04 23:29:20 -0700 2012,Mon Jun 04 23:29:20 -0700 2012,,
104,5d99e945d98169c37484b38244ac444b,30119,bdbbce6152b900b8cd59731ce19c21f0,True,4,,Mon Jun 04 23:10:47 -0700 2012,Mon Jun 04 23:10:47 -0700 2012,,
105,5d99e945d98169c37484b38244ac444b,1381,4127e918e2b42da841af958d2ca4d5f9,True,3,,Mon Jun 04 22:10:30 -0700 2012,Mon Jun 04 22:10:30 -0700 2012,,
106,5d99e945d98169c37484b38244ac444b,732562,0516733d00a729c52d676974b26c9a74,True,2,,Mon Jun 04 22:05:13 -0700 2012,Mon Jun 04 22:05:13 -0700 2012,,
107,e180ead13b5022e2c579c27aff0f7ada,2696,2751cd779c6546eb1d0f836e83e92b15,True,4,,Mon Jun 04 23:42:04 -0700 2012,Mon Jun 04 23:42:04 -0700 2012,,
108,e180ead13b5022e2c579c27aff0f7ada,765172,64f7d5c17ac9cce99eb3cb897ce3e4bc,False,0,,Tue Jan 07 14:05:35 -0800 2014,Tue Jan 07 14:05:35 -0800 2014,,
109,e180ead13b5022e2c579c27aff0f7ada,16075147,72771310c4c1fa03131d8a4cf882df87,False,0,,Tue Nov 05 12:07:06 -0800 2013,Tue Nov 05 12:07:06 -0800 2013,,
110,e180ead13b5022e2c579c27aff0f7ada,13588404,ecc63a14a4bb2dd0c58a5314897576c8,False,0,,Fri Dec 28 11:40:28 -0800 2012,Fri Dec 28 11:40:28 -0800 2012,,
111,e180ead13b5022e2c579c27aff0f7ada,1371,b239390aef68539f0db8171e3e8650fe,False,0,,Mon Aug 06 23:15:11 -0700 2012,Mon Aug 06 23:15:11 -0700 2012,,
112,e180ead13b5022e2c579c27aff0f7ada,15997,efdb544121c4c4bff049dd8193056cc6,False,0,,Mon Aug 06 23:11:59 -0700 2012,Mon Aug 06 23:11:59 -0700 2012,,
113,e180ead13b5022e2c579c27aff0f7ada,30118,b7d9f21d89d54a51f187b8fdd633fca8,True,5,,Mon Aug 06 23:07:07 -0700 2012,Mon Aug 06 23:07:07 -0700 2012,,
114,e180ead13b5022e2c579c27aff0f7ada,30119,b925bbad4d6015e2decf94204eaa965d,True,4,,Mon Aug 06 23:05:00 -0700 2012,Mon Aug 06 23:05:00 -0700 2012,,
115,e180ead13b5022e2c579c27aff0f7ada,1715,88107294e18cb26e25bd68d000878c5a,False,0,,Tue Jul 24 12:28:40 -0700 2012,Tue Jul 24 12:28:40 -0700 2012,,
116,e180ead13b5022e2c579c27aff0f7ada,78249,271252b987b34ce3044b734481f83a3d,False,0,,Tue Jul 24 12:22:46 -0700 2012,Tue Jul 24 12:22:46 -0700 2012,,
117,e180ead13b5022e2c579c27aff0f7ada,1381,1b0b285b28ae8be896405e6ee6e3b664,True,5,,Tue Jul 03 12:07:45 -0700 2012,Tue Jul 03 12:07:45 -0700 2012,,
118,e180ead13b5022e2c579c27aff0f7ada,44178,21a224ff0d4cf1da286f40269755bae5,True,4,,Mon Jun 04 23:44:57 -0700 2012,Mon Jun 04 23:44:58 -0700 2012,,
119,e180ead13b5022e2c579c27aff0f7ada,119841,aefee32a4996d81d5d3147c2cc224d9b,True,5,,Mon Jun 04 23:44:35 -0700 2012,Mon Jun 04 23:44:35 -0700 2012,,
120,d20102b939fd040355d6c2452230f709,30118,211267467e76473ca1589fc6ca760fc1,True,4,,Mon Jun 04 22:08:36 -0700 2012,Mon Jun 04 22:08:36 -0700 2012,,
121,d20102b939fd040355d6c2452230f709,30119,84041fa74e643bb546dd62f18c03cedf,True,4,,Mon Jun 04 22:00:52 -0700 2012,Mon Jun 04 22:00:52 -0700 2012,,
122,d20102b939fd040355d6c2452230f709,1420,dabb5ecb54b03e1a5400738b9c5500b6,True,2,,Mon Jun 04 21:42:42 -0700 2012,Mon Jun 04 21:42:42 -0700 2012,,
123,623103c8b74b4e97b2077ff2fd33514b,12955405,357571526c02b6781860e253d792a98f,True,3,,Fri May 17 01:06:13 -0700 2013,Fri May 17 01:06:13 -0700 2013,,
124,623103c8b74b4e97b2077ff2fd33514b,17157815,9effe8df010d4cf73b1167e8831b419b,True,2,,Fri May 17 01:05:55 -0700 2013,Fri May 17 01:05:55 -0700 2013,,
125,623103c8b74b4e97b2077ff2fd33514b,14706,cb0ef43602519fcb0852deb9ce9effec,True,4,,Mon May 13 16:58:13 -0700 2013,Mon May 13 16:58:13 -0700 2013,,
126,623103c8b74b4e97b2077ff2fd33514b,13425881,a986479849b6b25174aa488e48064f0d,True,4,,Mon May 13 01:28:36 -0700 2013,Mon May 13 01:28:37 -0700 2013,,
127,623103c8b74b4e97b2077ff2fd33514b,12955393,88210b187a2a100f9c94cc68948f5e91,True,5,,Mon May 13 01:28:31 -0700 2013,Mon May 13 01:28:31 -0700 2013,,
128,623103c8b74b4e97b2077ff2fd33514b,66414,37410fa8aee91fc2d184bdc15ab99666,True,4,,Wed May 08 20:09:44 -0700 2013,Wed May 08 20:09:44 -0700 2013,,
129,623103c8b74b4e97b2077ff2fd33514b,12375480,ec4a93f6558954b3c9f43e7a5c096c5b,True,4,,Wed May 08 04:05:00 -0700 2013,Wed May 08 04:05:00 -0700 2013,,
130,f4c6fe33ef61c38f7f4aeb5224c259a5,13588404,da21a8105168e93e174c8d7058b7c281,False,0,,Thu Dec 06 06:35:16 -0800 2012,Thu Dec 06 06:35:16 -0800 2012,,
